PrsID,PrsLabel,BYear,BLocLabel,BLocUID,BLocTGNID,BLocLat,BLocLang,DYear,DLocLabel,DLocUID,DLocTGNID,DLocLat,DLocLang,Sex,AppliedArts,Architecture,FineArts,PerformingArts,Print&Graphics,Academic,Other,,,,,
500100569,"Gutton, Henri-Barthélemy",1874,Nancy ,4151390005,7008412,48.7,6.2,1963,Grosrouvre ,4151180189,1033355,48.7833,1.7667,M,0,1,0,0,0,0,0,,,,,
500008697,"Preston, Margaret",1875,Port Adelaide ,6002450084,1097974,-34.8667,138.5,1963,Mosman ,6002360200,1097621,-33.8167,151.2333,F,1,0,1,0,1,0,0,,,,,
500003616,"Villon, Jacques",1875,Damville ,4151090019,1032901,48.8667,1.0667,1963,Puteaux ,4151450294,7009452,48.8833,2.25,M,0,0,1,0,1,0,0,,,,,
500003152,"Prout, Margaret Fisher",1875,Chelsea ,4601060820,4012680,51.4833,-.15,1963,Saint Leonards ,4601540038,7011471,50.85,.5667,F,0,0,1,0,0,0,0,,,,,
500190014,"Rol, Cornelis",1877,Edam ,4390120002,7007051,52.516667,5.05,1963,Voorburg ,4390630035,7006811,52.066667,4.366667,M,0,0,1,0,1,0,0,,,,,
500051966,"Warner, Everett Longley",1877,Vinton ,5600631624,2035824,42.1667,-92.0167,1963,Westmoreland ,5600663965,2063900,42.95,-72.4333,M,0,0,1,0,1,0,0,,,,,
500122148,"Baumann, Povl",1878,Copenhagen ,4090060002,7003474,55.7167,12.5667,1963,Tibirke ,4090570017,7003603,56.05,12.1167,M,0,1,0,0,0,0,0,,,,,
500099017,"Neuhaus, Eugen",1879,Germany ,4180000000,7000084,51.5,10.5,1963,Berkeley ,5600034194,7013386,37.8667,-122.2667,M,0,0,1,0,0,0,0,,,,,
500105133,"Brinley, Daniel Putnam",1879,Newport ,5600392011,7014221,41.4833,-71.3,1963,New Canaan ,5600391233,7014200,41.1333,-73.4833,M,0,0,1,0,1,0,0,,,,,
500251443,"Deininger, Wunibald",1879,Vienna ,4002630021,7003321,48.2167,16.3667,1963,Salzburg ,4002540006,7003256,47.8,13.05,M,0,1,0,0,0,0,0,,,,,
500045977,"Thompson, Leslie Prince",1880,Medford ,5600364528,7014023,42.4167,-71.1,1963,Boston ,5600037778,7013445,42.35,-71.05,M,0,0,1,0,0,0,0,,,,,
500199463,"Shore, Henrietta Mary",1880,Toronto ,5060570071,7013284,43.7,-79.4167,1963,Carmel ,5600062016,7013551,36.55,-121.9167,F,0,0,1,0,1,0,0,,,,,
500026559,"Fox, Kathleen",1880,Dublin ,4240090025,7001306,53.3333,-6.25,1963,Dublin ,4240090025,7001306,53.3333,-6.25,F,0,0,1,0,0,0,0,,,,,
500035124,"Arnal, Leon E.",1880,Aveyron ,4151000398,7002906,44.25,2.6667,1963,United States ,5600000000,7012149,38,-98,M,0,1,0,0,0,0,0,,,,,
500124201,"Kallmus, Dora",1881,Vienna ,4002630021,7003321,48.2167,16.3667,1963,Frohnleiten ,4002150032,1025552,47.2833,15.3333,F,0,0,0,0,1,0,0,,,,,
500108304,"Ashton, Will",1881,York ,4601720031,7011995,53.9667,-1.0833,1963,New South Wales ,6002390000,7001828,-28.25,153.5,M,0,0,1,0,0,0,0,,,,,
500015513,"Hale, Lilian Westcott",1881,Hartford ,5600212069,7013695,41.75,-72.6833,1963,Saint Paul ,5600540623,7013947,44.9333,-93.0833,F,0,0,1,0,0,0,0,,,,,
500032308,"Meryman, Richard Sumner",1882,Boston ,5600037778,7013445,42.35,-71.05,1963,Dublin ,5600094426,7013618,42.9,-72.05,M,0,0,1,0,0,0,0,,,,,
500105266,"Scott, Adrian Gilbert",1882,Hampstead ,4601210611,7011827,51.55,-.1833,1963,Hampstead ,4601210611,7011827,51.55,-.1833,M,0,1,0,0,0,0,0,,,,,
500025200,"Braque, Georges",1882,Argenteuil ,4151000228,7008019,48.95,2.25,1963,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,1,0,1,0,0,,,,,
500129592,"Fiala, Josef",1882,Prague ,4060450028,7006464,50.1,14.4333,1963,Prague ,4060450028,7006464,50.1,14.4333,M,0,0,1,0,0,0,0,,,,,
500067591,"Balink, Henry C.",1882,Amsterdam ,4390000029,7006952,52.35,4.916667,1963,Santa Fe ,5600541864,7013950,35.6833,-105.9333,M,0,0,1,0,1,0,0,,,,,
500193494,"Georgii, Theodor",1883,Borovichi ,3510030483,7010117,58.3667,34,1963,Esslingen ,4180120225,7012928,48.75,9.3,M,1,0,1,0,0,0,0,,,,,
500120628,"Otsup, Pyotr",1883,Saint Petersburg ,3510540053,7010273,59.8833,30.25,1963,Moscow ,3510360392,7012974,55.75,37.7,M,0,0,0,0,1,0,0,,,,,
500021131,"Casorati, Felice",1883,Novara ,4243390076,7005652,45.466667,8.633333,1963,Turin ,4243570114,7005688,45.05,7.666667,M,0,0,1,0,1,0,0,,,,,
500013888,"Zülow, Franz von",1883,Vienna ,4002630021,7003321,48.2167,16.3667,1963,Vienna ,4002630021,7003321,48.2167,16.3667,M,1,0,1,0,1,0,0,,,,,
500097717,"Rozhdestvensky, Vasily",1884,Tula ,3510570354,7010310,54.1833,37.6333,1963,Moscow ,3510360392,7012974,55.75,37.7,M,0,0,1,0,0,0,0,,,,,
500102816,"Korolyov, Boris",1885,Moscow ,3510360392,7012974,55.75,37.7,1963,Abramtsevo ,3510000017,7018692,56.2333,37.9667,M,0,0,1,0,0,0,0,,,,,
500240348,"Verwilghen, Raphaël",1885,Roeselare ,4031510016,7007978,50.946319,3.122785,1963,Brussels ,4031030068,7007868,50.833333,4.333333,M,0,1,0,0,0,0,0,,,,,
500251994,"Hvass, Tyge",1885,Randers ,4090510006,7003583,56.4667,10.05,1963,Copenhagen ,4090060002,7003474,55.7167,12.5667,M,0,1,0,0,0,0,0,,,,,
500008841,"Saunders, Helen",1885,London ,4601330462,7011781,51.5,-.1667,1963,Holborn ,4601210618,1004682,51.5167,-.1167,F,0,0,1,0,0,0,0,,,,,
500005376,"Mason, Arnold",1885,Birkenhead ,4601030371,7012043,53.4,-3.0333,1963,London ,4601330462,7011781,51.5,-.1667,M,0,0,1,0,0,0,0,,,,,
500170182,"Schiffer, Franz",1885,Vienna ,4002630021,7003321,48.2167,16.3667,1963,Vienna ,4002630021,7003321,48.2167,16.3667,M,0,0,1,0,0,0,0,,,,,
500064649,"Pansini, Edoardo",1886,Piazza Armerina ,4243450195,7003923,37.383333,14.366667,1963,Naples ,4243390002,7004474,40.833333,14.25,M,0,0,1,0,0,0,1,,,,,
500049102,"Koch, Samuel",1887,Warsaw ,4450660012,7007833,52.25,21,1963,Queens ,5600480393,7022659,40.7333,-73.7833,M,0,0,1,0,0,0,0,,,,,
500074150,"Robertson, Howard Morley",1888,Salt Lake City ,5600540991,7013960,40.75,-111.8833,1963,London ,4601330462,7011781,51.5,-.1667,M,0,1,0,0,0,0,0,,,,,
500018739,"Konashevich, Vladimir",1888,Novocherkassk ,3510390329,7010230,47.4167,40.0833,1963,Saint Petersburg ,3510540053,7010273,59.8833,30.25,M,0,0,1,0,1,0,0,,,,,
500192660,"Canneel, Jean",1889,Sint-Joost-ten-Node ,4031540050,7030303,50.85,4.35,1963,Brussels ,4031030068,7007868,50.833333,4.333333,M,0,0,1,0,0,0,0,,,,,
500003025,"Cocteau, Jean",1889,Maisons-Laffitte ,4151360035,7009320,48.95,2.1333,1963,Milly-la-Forêt ,4151360308,7009343,48.4,2.4667,M,0,0,1,1,1,0,1,,,,,
500049026,"Kirk, Frank Cohen",1889,Zhitomir ,4600750039,7012030,50.3,28.6667,1963,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,1,0,0,,,,,
500120594,"Dymshits-Tolstaya, Sof'ya",1889,Saint Petersburg ,3510540053,7010273,59.8833,30.25,1963,Saint Petersburg ,3510540053,7010273,59.8833,30.25,F,0,0,1,0,0,0,0,,,,,
500022611,"Ritman, Louis",1889,Chmel'nickij oblast ,4600300002,7016777,50.9302,27.912115,1963,Winona ,5600667521,2055787,44.05,-91.6333,M,0,0,1,0,0,0,0,,,,,
500064663,"Nizzola, Bruno",1890,Loco ,4542330056,4006514,46.2167,8.6833,1963,Locarno ,4542330055,7007288,46.1667,8.8,M,0,0,1,0,0,0,0,,,,,
500198907,"Jullien, Jacques",1891,Condé-sur-Noireau ,4151060510,7009053,48.85,-.55,1963,Poitiers ,4151450160,7017418,46.5833,.3333,U,0,0,1,0,0,0,0,,,,,
500027983,"Low, David",1892,Dunedin ,6391090009,7001792,-45.8667,170.5,1963,London ,4601330462,7011781,51.5,-.1667,M,0,0,0,0,1,0,0,,,,,
500049793,"Maldarelli, Oronzio",1892,Naples ,4243390002,7004474,40.833333,14.25,1963,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,0,0,0,,,,,
500109455,"Moylan, Lloyd",1893,Saint Paul ,5600540623,7013947,44.9333,-93.0833,1963,Gallup ,5600180262,7014040,35.5167,-108.7333,M,0,0,1,0,1,0,0,,,,,
500054254,"Hechenbleikner, Louis",1893,Innsbruck ,4002240006,7003249,47.2667,11.4,1963,Kitzbühel ,4002300029,7003244,47.45,12.3833,M,0,0,1,0,1,0,0,,,,,
500125393,"Blazys, Alexander",1894,Panev?žys ,4332450012,1058187,55.7333,24.4,1963,Cleveland ,5600067250,7013608,41.4833,-81.6833,M,0,0,1,0,0,0,0,,,,,
500037015,"Fitz, Grancel",1894,Philadelphia ,5600453283,7014406,39.95,-75.15,1963,New York City ,5600392409,7007567,40.7,-74,M,0,0,0,0,1,0,0,,,,,
500012064,"Munkacsi, Martin",1896,Hungary ,4210000000,7006278,47,20,1963,New York City ,5600392409,7007567,40.7,-74,M,0,0,0,0,1,0,0,,,,,
500175780,"Tzara, Tristan",1896,Moine?ti ,4511360025,1050193,46.45,26.5167,1963,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,0,0,0,0,1,,,,,
500125627,P'u Hsin-yü,1896,Beijing ,3062030302,7001758,39.9167,116.4333,1963,Taipei ,3570570015,7004306,25.047,121.525,M,0,0,1,0,1,0,1,,,,,
500024263,"Vordemberge-Gildewart, Friedrich",1897,Osnabrück ,4180420162,7005252,52.266667,8.05,1963,Ulm ,4180600027,7005187,48.4,10,M,0,0,1,0,1,0,0,,,,,
500128751,"Bartuška, Josef",1898,Týn nad Vltavou ,4060570026,1027573,49.2333,14.4167,1963,Rudolfov ,4060510021,1027507,48.9833,14.5333,M,0,0,1,0,1,0,0,,,,,
500025288,"Sage, Kay",1898,Albany ,5600001030,7013266,42.65,-73.75,1963,Woodbury ,5600668100,7014640,41.5333,-73.2,F,0,0,1,0,0,0,1,,,,,
500090750,"Eleszkievicz, Stanislaw",1900,Warsaw ,4450660012,7007833,52.25,21,1963,France ,4151000000,1000070,46,2,M,0,0,1,0,0,0,0,,,,,
500079545,"Wörn, Walter",1901,Stuttgart ,4180540614,7004425,48.766667,9.183333,1963,Stuttgart ,4180540614,7004425,48.766667,9.183333,M,0,0,1,0,1,0,0,,,,,
500294090,"Ozu, Yasujir?",1903,Tokyo ,3271570170,7004472,35.75,139.5,1963,Tokyo ,3271570170,7004472,35.75,139.5,M,0,0,0,1,0,0,0,,,,,
500202471,"Morbelli, Aldo",1903,Alessandria ,4243000111,7005125,44.9,8.616667,1963,Torino province ,4243570258,7003154,45.133333,7.366667,M,0,1,0,0,0,0,0,,,,,
500028393,"Hankins, P. Abraham",1904,Gomel ,4030180010,7010138,52.4167,31,1963,Miami Beach ,5600365431,7014045,25.7833,-80.1167,M,0,0,1,0,0,0,0,,,,,
500027599,"Schumacher, Ernst",1905,Mönchengladbach ,4180360239,7004975,51.2,6.433333,1963,Berlin ,4180030287,7003712,52.516667,13.4,M,0,0,1,0,1,0,0,,,,,
500040902,"Mitchell, Bruce",1908,Tayport ,4601570061,1051109,56.45,-2.8833,1963,Langhorne ,5600331745,2089955,40.1667,-74.9167,M,0,0,1,0,0,1,0,,,,,
500112426,"Varo, Remedios",1908,Catalonia ,4540060004,7030216,41.6667,1.5,1963,Mexico City ,5600365392,2507401,32.785345,-103.433559,F,0,0,1,0,0,0,0,,,,,
500108521,"Blodgett, Edmund Walton",1908,Cleveland ,5600067250,7013608,41.4833,-81.6833,1963,Stowe ,5600551879,2110075,44.45,-72.6833,M,0,0,1,0,1,0,0,,,,,
500128994,"Sessler, Alfred A.",1909,Milwaukee ,5600366924,7014071,43.0333,-87.9,1963,Madison ,5600360305,7013966,43.0667,-89.4,M,0,0,1,0,1,1,0,,,,,
500124294,"Jones, Joe",1909,Saint Louis ,5600540529,7014444,38.6167,-90.1833,1963,Morristown ,5600368968,7014108,40.7833,-74.4667,M,0,0,1,0,1,0,0,,,,,
500039686,"Mestre Castellví, Lluís",1910,Barcelona ,4540030022,7007426,41.398371,2.1741,1963,Barcelona ,4540030022,7007426,41.398371,2.1741,M,0,0,1,0,0,0,0,,,,,
500060843,"Le Roux, Le Roux Smith",1914,Cape Town ,1547060008,7000811,-33.9333,18.4667,1963,London ,4601330462,7011781,51.5,-.1667,M,0,0,1,0,0,0,0,,,,,
500199046,"Sekula, Sonja",1918,Luzern ,4542330066,7007280,47.05,8.2833,1963,Zurich ,4542750015,7007302,47.3833,8.55,F,0,0,1,0,0,0,0,,,,,
500193662,"Gyenes, Tamas",1920,Hungary ,4210000000,7006278,47,20,1963,Budapest ,4210030029,7006280,47.5,19.05,M,0,0,1,0,0,0,0,,,,,
500115613,"Eardley, Joan Kathleen Harding",1921,Warham ,4601660685,7029247,52.938271,0.898657,1963,Glasgow ,4601180085,7017283,55.8833,-4.25,F,0,0,1,0,0,0,0,,,,,
500173871,"Stephenson, Desmond",1922,Dublin ,4240090025,7001306,53.3333,-6.25,1963,Dublin ,4240090025,7001306,53.3333,-6.25,M,0,0,1,0,0,0,0,,,,,
500025359,"Inlander, Henry",1925,Vienna ,4002630021,7003321,48.2167,16.3667,1963,London ,4601330462,7011781,51.5,-.1667,M,0,0,1,0,0,0,0,,,,,
500010451,"Manzoni, Piero",1933,Soncino ,4243540697,7005877,45.4,9.866667,1963,Milan ,4243360266,7005903,45.466667,9.2,M,0,0,1,0,0,0,0,,,,,
500078413,"Lo Savio, Francesco",1935,Rome ,4243510165,7000874,41.9,12.483333,1963,Marseilles ,4151360152,7008781,43.3,5.3667,M,0,1,1,0,0,0,0,,,,,
500084204,"Hegenbart, Fritz",1864,Salzburg ,4002540006,7003256,47.8,13.05,1964,Bayrischzell ,4180030200,1038442,47.666667,12.016667,M,0,0,1,0,1,0,0,,,,,
500117060,"Young, Charles Morris",1869,Gettysburg ,5600181408,7014060,39.8167,-77.2167,1964,Radnor Township ,5600510126,2092294,39.9833,-75.3667,M,0,0,1,0,0,0,0,,,,,
500087258,"Frobenius, Hermann",1871,Erfurt ,4180120177,7024031,50.983333,11.033333,1964,Bad Reichenhall ,4180030102,7004671,47.733333,12.883333,M,0,0,1,0,0,0,0,,,,,
500012927,"Kempf-Hartenkampf, Gottlieb Theodor von",1871,Vienna ,4002630021,7003321,48.2167,16.3667,1964,Tyrol ,4002570000,7003029,47.25,11.3333,M,0,0,1,0,1,0,0,,,,,
500034467,"Zimmele, Margaret Scully",1872,Pittsburgh ,5600454959,7013927,40.4333,-79.9833,1964,Kenwood ,5600301135,2047609,39.2667,-76.7,F,0,0,1,0,1,0,0,,,,,
500074229,"Planquette, Félix",1873,Arras ,4151000257,7008468,50.2833,2.7667,1964,Paris ,4151450026,7008038,48.8667,2.3333,M,0,0,1,0,0,0,0,,,,,
500120633,"Svishchov-Paola, Nikolay",1874,Moscow ,3510360392,7012974,55.75,37.7,1964,Moscow ,3510360392,7012974,55.75,37.7,M,0,0,0,0,1,0,0,,,,,
500106447,"Atl, Dr",1875,Guadalajara ,5361180025,7007110,20.666667,-103.333333,1964,Mexico City ,5361060135,7007227,19.434167,-99.138611,M,0,0,1,0,1,1,1,,,,,
500034809,"Burchard, Pablo",1875,Santiago ,7060540034,7002591,-33.45,-70.666667,1964,Santiago ,7060540034,7002591,-33.45,-70.666667,M,0,0,1,0,0,1,0,,,,,
500106432,"Dunikowski, Ksawery",1875,Cracow ,4450300083,7007652,50.05,19.9167,1964,Warsaw ,4450660012,7007833,52.25,21,M,0,0,1,0,0,0,0,,,,,
500013819,"Bobeldijk, Félicien",1876,Koog aan de Zaan ,4390300017,7007052,52.466667,4.8,1964,Amsterdam ,4390000029,7006952,52.35,4.916667,M,0,0,1,0,1,0,0,,,,,
500008096,"Sander, August",1876,Herdorf ,4180210219,1039558,50.766667,7.95,1964,Cologne ,4180060061,7004446,50.933333,6.95,M,0,0,0,0,1,0,0,,,,,
500040777,"Walker, Leonard",1877,Ealing ,4601120309,7011831,51.5167,-.3,1964,Birmingham ,4601030375,7010955,52.5,-1.8333,M,0,0,1,0,0,0,0,,,,,
500138368,"Ashton, Howard",1877,Islington ,4601240114,7011814,51.55,-.1,1964,Sydney ,6002540139,7001923,-33.9167,151.1667,U,0,0,1,0,0,0,0,,,,,
500060318,"Hamilton, Letitia Marion",1878,Dublin borough ,4240090046,7001304,53.3333,-6.25,1964,Dublin borough ,4240090046,7001304,53.3333,-6.25,F,0,0,1,0,1,0,0,,,,,
500181487,"Wynants, Ernest",1878,Mechelen ,4031360016,7008736,51.028298,4.479327,1964,Mechelen ,4031360016,7008736,51.028298,4.479327,M,1,0,1,0,0,0,0,,,,,
500026463,"Semeghini, Pio",1878,Quistello ,4243480013,1046220,45,10.966667,1964,Verona ,4243630132,7003262,45.45,11,M,0,0,1,0,1,0,0,,,,,
500007015,"Scheibe, Richard",1879,Chemnitz ,4180060023,7005951,50.833333,12.916667,1964,Berlin ,4180030287,7003712,52.516667,13.4,M,0,0,1,0,1,0,0,,,,,
500089805,"Pogány, Margit",1879,Budapest ,4210030029,7006280,47.5,19.05,1964,Canberra ,6002060031,7001867,-35.3,149.1333,F,0,0,1,0,0,0,0,,,,,
500002417,"Attwell, Mabel Lucie",1879,England ,4601120000,7002445,53,-2,1964,Fowey ,4601150185,1029272,50.3333,-4.6333,F,0,0,0,0,1,0,1,,,,,
500103855,"Jarl, Viggo",1879,Copenhagen ,4090060002,7003474,55.7167,12.5667,1964,Humlebæk ,4090210089,7031599,55.9667,12.5667,M,0,0,1,0,0,0,0,,,,,
500124333,"Roth, Ernest David",1879,Stuttgart ,4180540614,7004425,48.766667,9.183333,1964,Redding ,5600511174,2017336,41.3,-73.3833,M,0,0,1,0,1,0,0,,,,,
500056468,Farfa,1879,Trieste ,4243570218,7005539,45.648611,13.78,1964,San Remo ,4243540268,7005354,43.816667,7.766667,M,0,0,1,0,1,0,1,,,,,
500028513,"Richardson, Albert E.",1880,London ,4601330462,7011781,51.5,-.1667,1964,Ampthill ,4601000194,1028309,52.0333,-.5,M,0,1,0,0,0,0,1,,,,,
500078374,"Rubino, Antonio",1880,San Remo ,4243540268,7005354,43.816667,7.766667,1964,Baiardo ,4243030041,7005352,43.9,7.716667,M,0,0,1,0,1,0,1,,,,,
500026779,"Pór, Bertalan",1880,Bátaszék ,4210030013,1042279,46.1667,18.7,1964,Budapest ,4210030029,7006280,47.5,19.05,M,0,0,1,0,0,0,0,,,,,
500082739,"Aubry, Emile",1880,Sétif ,1001540024,7001320,36.15,5.4333,1964,Voutenay-sur-Cure ,4151630364,1036254,47.5667,3.7667,M,0,0,1,0,0,0,0,,,,,
500012150,"Larionov, Mikhail",1881,Tiraspol ,4363570009,1060316,46.8333,29.6333,1964,Fontenay-aux-Roses ,4151150120,1033144,48.7833,2.3,M,1,0,1,1,1,0,1,,,,,
500077867,"Odefey, Ernst",1882,Hamburg ,4180210056,7005289,53.55,10,1964,Hamburg ,4180210056,7005289,53.55,10,M,0,0,1,0,1,0,0,,,,,
500110825,"Cressey, Meta Gehring",1882,Ohio ,5600420000,7007706,40,-80.8333,1964,Los Angeles ,5600336669,7023900,34.05,-118.2333,M,0,0,1,0,0,0,0,,,,,
500004374,"Airy, Anna",1882,Greenwich ,4601180372,7018915,51.4667,.0333,1964,Rayford ,5600510852,2107053,30.1167,-95.4167,F,0,0,1,0,0,0,0,,,,,
500070962,"Peets, Orville Houghton",1884,Cleveland ,5600067250,7013608,41.4833,-81.6833,1964,Lewes ,5600333780,2017988,38.7667,-75.1333,M,0,0,1,0,1,0,0,,,,,
500029398,"Bewley, Murray Percival",1884,Fort Worth ,5600154097,7013934,32.7167,-97.3167,1964,Lyons-la-Forêt ,4151330594,7009317,49.4,1.4667,M,0,0,1,0,0,0,0,,,,,
500023285,"Hofman, Vlastislav",1884,Ji?ín ,4060270018,1027248,50.4667,15.4667,1964,Prague ,4060450028,7006464,50.1,14.4333,M,1,1,1,1,1,1,1,,,,,
500012985,"Gerasimov, Sergei",1885,Mozhaysk ,3510360410,1057060,55.4833,36.0333,1964,Moscow ,3510360392,7012974,55.75,37.7,M,0,0,1,0,0,0,0,,,,,
500029478,"Unold, Max",1885,Memmingen ,4180360144,7012598,47.983333,10.166667,1964,Munich ,4180360300,7004333,48.15,11.583333,M,0,0,1,0,1,0,0,,,,,
500009145,"Robus, Hugo",1885,Cleveland ,5600067250,7013608,41.4833,-81.6833,1964,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,0,0,0,,,,,
500053843,"Paddock, Josephine",1885,New York City ,5600392409,7007567,40.7,-74,1964,New York City ,5600392409,7007567,40.7,-74,F,0,0,1,0,0,0,0,,,,,
500037205,"Ojen, Evert Marinus van",1886,Tiel ,4390570009,7006875,51.883333,5.433333,1964,"Hague, The ",4390210077,7006810,52.083333,4.3,M,0,0,0,0,1,0,0,,,,,
500299839,"Rivera Regalado, Manuel",1886,Mexico City ,5361060135,7007227,19.434167,-99.138611,1964,Los Angeles ,5600336669,7023900,34.05,-118.2333,M,0,0,1,0,1,0,0,,,,,
500017556,"Favorsky, Vladimir",1886,Moscow ,3510360392,7012974,55.75,37.7,1964,Moscow ,3510360392,7012974,55.75,37.7,M,0,0,0,0,1,1,0,,,,,
500058994,"Onderdonk, Eleanor Rogers",1886,San Antonio ,5600541138,7014453,29.4167,-98.4833,1964,San Antonio ,5600541138,7014453,29.4167,-98.4833,F,0,0,1,0,0,0,0,,,,,
500070668,"Moore, Percival",1886,Oakworth ,4601420142,7028800,53.834,-1.948,1964,Southampton ,4601540482,7011385,50.9,-1.4,M,0,0,1,0,1,0,0,,,,,
500064653,"Beekman, Chris",1887,"Hague, The ",4390210077,7006810,52.083333,4.3,1964,Blaricum ,4390030045,1047658,52.283333,5.25,M,0,0,1,0,0,0,0,,,,,
500042352,"Wilcox, Frank Nelson",1887,Cleveland ,5600067250,7013608,41.4833,-81.6833,1964,Cleveland ,5600067250,7013608,41.4833,-81.6833,M,0,0,1,0,1,0,0,,,,,
500074503,"Guillén, Asilia",1887,Granada ,5391180001,7005983,11.9667,-85.9833,1964,Granada ,5391180001,7005983,11.9667,-85.9833,F,1,0,1,0,0,0,0,,,,,
500101138,"Duer, Douglas",1887,Baltimore county ,5600042632,7016099,39.4667,-76.65,1964,Huntingdon county ,5600218990,1002494,40.6167,-78.1167,M,0,0,1,0,1,0,0,,,,,
500022523,"Archipenko, Alexander",1887,Kiev ,4600300093,7010171,50.4333,30.5167,1964,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,0,0,0,,,,,
500083839,"Bieling, Herman",1887,Rotterdam ,4390510029,7006792,51.916667,4.5,1964,Rhoon ,4390510009,4009242,51.866667,4.433333,M,0,0,1,0,1,0,0,,,,,
500194894,"Morera, Antonio",1888,Casale Monferrato ,4243060304,7003924,45.133333,8.45,1964,Genoa ,4243180088,7008546,44.416667,8.95,M,0,0,1,0,0,0,0,,,,,
500004309,"Dufy, Jean",1888,Le Havre ,4151330274,7008927,49.5,.1,1964,Indre-et-Loire ,4151240041,7002954,47.25,.75,M,0,0,1,0,0,0,0,,,,,
500031206,"Wiškovský, Eugen",1888,Kolín ,4060300024,7011624,50.0333,15.1833,1964,Prague ,4060450028,7006464,50.1,14.4333,M,0,0,0,0,1,0,0,,,,,
500193019,"Bo, Jean de",1888,Ronse ,4031510018,7007980,50.745741,3.600495,1964,Tournai ,4031570018,7008002,50.60715,3.389321,M,0,0,1,0,0,0,0,,,,,
500025995,"Auerbach-Levy, William M.",1889,Russia ,3510000000,7002435,60,47,1964,Ossining ,5600423303,2071503,41.15,-73.85,M,0,0,1,0,1,1,0,,,,,
500003056,"Buchheister, Carl",1890,Hanover ,4180210070,7013260,52.366667,9.716667,1964,Hanover ,4180210070,7013260,52.366667,9.716667,M,0,0,1,0,1,0,0,,,,,
500008243,"Fish, Anne Harriet",1890,Bristol ,4601030747,7011198,51.45,-2.5833,1964,Saint Ives ,4601540032,7011362,50.2,-5.4833,F,1,0,1,0,1,0,0,,,,,
500028689,"Balson, Ralph",1890,Dorset ,4601090320,7011961,50.7833,-2.3167,1964,Sydney ,6002540139,7001923,-33.9167,151.1667,M,0,0,1,0,0,0,0,,,,,
500192830,"Cohn, Ola",1892,Bendigo ,6002030100,7001927,-36.8,144.35,1964,Melbourne ,6002360095,7001933,-37.816,144.9667,F,0,0,1,0,0,0,0,,,,,
500115507,"Davis, Stuart",1892,Philadelphia ,5600453283,7014406,39.95,-75.15,1964,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,1,0,0,,,,,
500007309,"Gunn, Herbert James",1893,Glasgow ,4601180085,7017283,55.8833,-4.25,1964,Hampstead ,4601210611,7011827,51.55,-.1833,M,0,0,1,0,0,0,0,,,,,
500032493,"Jacob, Walter Friedrich Richard",1893,Altenburg ,4180000107,7012790,50.983333,12.45,1964,Hindelang ,4180210296,1039613,47.5,10.366667,M,0,0,1,0,1,0,0,,,,,
500011580,"Miller, Godfrey",1893,Wellington ,6391660053,7001775,-41.2833,174.7833,1964,Sydney ,6002540139,7001923,-33.9167,151.1667,M,0,0,1,0,0,0,0,,,,,
500059923,"Syrkus, Szymon",1893,Warsaw ,4450660012,7007833,52.25,21,1964,Warsaw ,4450660012,7007833,52.25,21,M,0,1,0,0,0,0,0,,,,,
500055226,"Griesser, Paul",1894,Wasseralfingen ,4180660109,1041679,48.866667,10.1,1964,Bielefeld ,4180030331,7005978,52.033333,8.533333,M,1,1,0,0,0,1,0,,,,,
500186749,"Alekseev, Ivan Viktorovich",1894,Moscow ,3510360392,7012974,55.75,37.7,1964,Moscow ,3510360392,7012974,55.75,37.7,U,0,0,1,0,0,0,0,,,,,
500044402,"Simboli, Raymond",1894,Pescina ,4243450152,1045938,42.033333,13.65,1964,Neenah ,5600390659,7014194,44.1833,-88.45,M,0,0,1,0,0,0,0,,,,,
500249725,"Ibler, Drago",1894,Zagreb ,4061750004,7015558,45.8,15.9667,1964,Nové M?sto ,4060390016,1027423,50.35,16.15,M,0,1,0,0,0,1,0,,,,,
500009220,"Clark, Benton H.",1895,Coshocton ,5600070583,2079125,40.2667,-81.85,1964,Coshocton ,5600070583,2079125,40.2667,-81.85,M,0,0,1,0,1,0,0,,,,,
500081710,"Petrits'ky, Anatoli",1895,Kiev ,4600300093,7010171,50.4333,30.5167,1964,Kiev ,4600300093,7010171,50.4333,30.5167,M,0,0,1,1,1,0,0,,,,,
500053584,"Morrison, Mark",1895,Kingfisher ,5600301797,2083445,35.85,-97.9167,1964,New York City ,5600392409,7007567,40.7,-74,M,0,0,1,0,0,0,0,,,,,
500118485,"Leal, Fernando",1896,Mexico City ,5361060135,7007227,19.434167,-99.138611,1964,Mexico City ,5361060135,7007227,19.434167,-99.138611,M,0,0,1,0,1,1,0,,,,,
500118166,"Malfatti, Anita",1896,São Paulo ,7031540259,7017121,-23.55,-46.65,1964,São Paulo ,7031540259,7017121,-23.55,-46.65,F,0,0,1,0,0,0,0,,,,,
